transactionId,fileHeaderDate,accountNumber,transactionCode,batchLocation,batchNumber,updateDate,relatedFile,actionNarration,relatedFile2,doNotReport,explanation,minorAsset,owningPort,posterInitials,transactionAmount,cashEffect,cashPaid,brokerNumber,oldBalance,newBalance
TXN000736,20250726,ACC389002,13,PUN,452780,20250731,46343330.36,POST,Y,Y,AUTO-GEN,19,55908,RM,4365.21,16867.6,0,45816,1997524.1199999994,2001889.3299999994
TXN000737,20260213,ACC259793,19,DEL,451497,20260218,40789644.91,ADJ,Y,N,AUTO-GEN,94,55923,RM,-2845.96,22178.1,0,45400,2001889.3299999994,1999043.3699999994
TXN000738,20251017,ACC630374,19,CHE,451180,20251020,49145818.19,ADJ,Y,Y,AUTO-GEN,57,55211,RM,-3236.82,4280.0,0,45477,1999043.3699999994,1995806.5499999993
TXN000739,20250405,ACC261879,19,PUN,459001,20250409,44041791.42,ADJ,N,Y,AUTO-GEN,35,55580,RM,402.23,9847.1,0,45907,1995806.5499999993,1996208.7799999993
TXN000740,20250922,ACC243183,20,MUM,451952,20250923,45835904.45,ADJ,N,Y,AUTO-GEN,78,55832,RS,3172.68,30813.6,1,45768,1996208.7799999993,1999381.4599999993
TXN000741,20250711,ACC896962,49,DEL,452641,20250713,45694629.79,ADJ,Y,Y,AUTO-GEN,90,55847,RS,-535.83,29935.1,0,45892,1999381.4599999993,1998845.6299999992
TXN000742,20250730,ACC412790,19,HYD,452694,20250802,46955722.72,POST,N,N,AUTO-GEN,17,55373,RM,-901.49,22388.4,0,45033,1998845.6299999992,1997944.1399999992
TXN000743,20250511,ACC677765,13,CHE,453386,20250513,40889154.11,POST,Y,N,AUTO-GEN,70,55156,RM,594.25,37817.3,1,45100,1997944.1399999992,1998538.3899999992
TXN000744,20260113,ACC478233,20,HYD,454420,20260114,41102568.79,POST,Y,Y,AUTO-GEN,78,55805,RM,1107.02,2115.0,0,45439,1998538.3899999992,1999645.4099999992
TXN000745,20250603,ACC279312,20,DEL,455993,20250604,47846796.69,ADJ,Y,Y,AUTO-GEN,55,55963,RS,4464.35,12820.1,0,45216,1999645.4099999992,2004109.7599999993
TXN000746,20251016,ACC855960,20,MUM,451006,20251021,40378548.8,POST,N,Y,AUTO-GEN,68,55754,RM,4813.65,4111.5,0,45054,2004109.7599999993,2008923.4099999992
TXN000747,20251122,ACC169939,78,PUN,459200,20251125,45928675.95,ADJ,Y,N,AUTO-GEN,28,55874,RM,223.74,18843.8,0,45466,2008923.4099999992,2009147.1499999992
TXN000748,20260124,ACC300250,78,PUN,454418,20260129,43603180.95,ADJ,Y,Y,AUTO-GEN,25,55486,RS,-13.23,32273.4,0,45959,2009147.1499999992,2009133.9199999992
TXN000749,20250926,ACC225229,10,CHE,457648,20250930,45234096.75,ADJ,Y,Y,AUTO-GEN,39,55964,RS,-1229.77,1446.8,0,45520,2009133.9199999992,2007904.1499999992
TXN000750,20260118,ACC347524,10,CHE,450661,20260123,42650288.76,ADJ,Y,Y,AUTO-GEN,70,55280,RM,3378.69,5500.1,0,45985,2007904.1499999992,2011282.8399999992
TXN000751,20250716,ACC938390,20,HYD,458671,20250716,44206814.8,POST,N,N,AUTO-GEN,32,55483,RS,-950.12,14435.6,0,45281,2011282.8399999992,2010332.719999999
TXN000752,20251001,ACC234066,78,PUN,454725,20251002,48911827.28,POST,Y,N,AUTO-GEN,94,55671,RM,-1653.63,3911.0,0,45254,2010332.719999999,2008679.0899999992
TXN000753,20250719,ACC866764,49,MUM,454028,20250721,48281559.63,POST,Y,N,AUTO-GEN,10,55265,RM,-1275.05,10760.8,0,45399,2008679.0899999992,2007404.039999999
TXN000754,20260128,ACC821860,10,CHE,459530,20260129,48658700.22,ADJ,N,Y,AUTO-GEN,84,55505,RS,-4183.63,30798.1,0,45008,2007404.039999999,2003220.4099999992
TXN000755,20251116,ACC743191,78,PUN,451076,20251117,49343430.05,ADJ,N,N,AUTO-GEN,70,55376,RS,-980.55,9420.1,0,45233,2003220.4099999992,2002239.8599999992
TXN000756,20250727,ACC607926,13,HYD,450079,20250727,43765579.44,ADJ,Y,N,AUTO-GEN,73,55556,RS,-4788.62,17739.0,0,45841,2002239.8599999992,1997451.239999999
TXN000757,20250904,ACC188079,78,HYD,458089,20250906,42373300.31,POST,Y,Y,AUTO-GEN,97,55011,RM,3551.18,29418.3,1,45355,1997451.239999999,2001002.419999999
TXN000758,20250423,ACC829814,10,PUN,454213,20250428,46509630.95,ADJ,N,N,AUTO-GEN,32,55388,RS,3256.28,30066.8,0,45803,2001002.419999999,2004258.699999999
TXN000759,20251202,ACC474345,20,MUM,458695,20251205,47632536.46,POST,Y,Y,AUTO-GEN,23,55070,RM,-4979.85,3318.7,0,45412,2004258.699999999,1999278.849999999
TXN000760,20260116,ACC934057,19,MUM,458840,20260120,42289314.95,POST,N,N,AUTO-GEN,98,55017,RS,3850.35,6347.3,1,45333,1999278.849999999,2003129.199999999
TXN000761,20251114,ACC405167,13,DEL,454104,20251118,45705967.56,ADJ,N,N,AUTO-GEN,68,55513,RM,2510.26,12435.2,1,45683,2003129.199999999,2005639.459999999
TXN000762,20260209,ACC921297,13,HYD,451346,20260213,47741032.27,POST,N,N,AUTO-GEN,76,55660,RS,-3322.55,24585.1,0,45487,2005639.459999999,2002316.909999999
TXN000763,20260122,ACC128234,13,PUN,458470,20260124,49260153.83,ADJ,Y,Y,AUTO-GEN,95,55831,RM,-198.11,28706.2,0,45843,2002316.909999999,2002118.7999999989
TXN000764,20250329,ACC963735,13,DEL,454597,20250331,41459423.09,ADJ,Y,N,AUTO-GEN,42,55464,RS,4716.19,24712.1,0,45776,2002118.7999999989,2006834.9899999988
TXN000765,20250706,ACC556416,13,DEL,452441,20250706,49968737.11,POST,Y,N,AUTO-GEN,46,55516,RM,4804.55,39596.9,1,45687,2006834.9899999988,2011639.5399999989
TXN000766,20250617,ACC625529,78,PUN,456575,20250621,41793504.11,POST,N,N,AUTO-GEN,28,55348,RM,271.07,20226.7,0,45719,2011639.5399999989,2011910.609999999
TXN000767,20250608,ACC887104,20,PUN,456189,20250612,41419645.74,ADJ,Y,N,AUTO-GEN,34,55608,RM,-38.48,9229.9,0,45008,2011910.609999999,2011872.129999999
TXN000768,20251202,ACC237557,13,HYD,459237,20251205,47735872.29,POST,N,N,AUTO-GEN,12,55002,RM,-1589.16,7240.3,0,45595,2011872.129999999,2010282.969999999
TXN000769,20250702,ACC696998,19,PUN,452827,20250702,40652195.0,POST,N,N,AUTO-GEN,78,55449,RS,1649.66,10814.3,1,45315,2010282.969999999,2011932.629999999
TXN000770,20251119,ACC735586,10,HYD,457295,20251119,41081972.54,ADJ,Y,N,AUTO-GEN,94,55214,RM,-4652.97,7804.3,1,45779,2011932.629999999,2007279.659999999
TXN000771,20250825,ACC866321,20,PUN,453924,20250826,46030284.97,POST,N,Y,AUTO-GEN,66,55371,RS,-3428.5,28576.0,0,45156,2007279.659999999,2003851.159999999
TXN000772,20250818,ACC701546,19,PUN,454639,20250820,46362471.32,ADJ,N,N,AUTO-GEN,64,55094,RS,-624.23,25915.0,0,45254,2003851.159999999,2003226.929999999
TXN000773,20251005,ACC456424,20,HYD,451398,20251005,43699042.89,POST,N,Y,AUTO-GEN,95,55189,RM,-2780.27,30241.8,0,45124,2003226.929999999,2000446.659999999
TXN000774,20250823,ACC691413,20,DEL,457425,20250823,49969771.46,POST,N,N,AUTO-GEN,15,55816,RS,-3537.88,8153.3,0,45216,2000446.659999999,1996908.779999999
TXN000775,20250709,ACC859986,13,DEL,458838,20250712,46075046.16,ADJ,Y,Y,AUTO-GEN,89,55631,RS,-2018.81,29376.2,0,45526,1996908.779999999,1994889.969999999
TXN000776,20251108,ACC203595,49,PUN,453720,20251110,47052737.78,ADJ,N,N,AUTO-GEN,94,55201,RS,-4168.35,17852.1,1,45450,1994889.969999999,1990721.619999999
TXN000777,20260221,ACC297484,13,PUN,456917,20260225,44740385.17,POST,Y,Y,AUTO-GEN,64,55955,RM,-3973.7,39418.5,0,45476,1990721.619999999,1986747.919999999
TXN000778,20250629,ACC540116,10,PUN,451305,20250629,49085563.84,ADJ,Y,Y,AUTO-GEN,90,55588,RS,1724.03,6045.1,0,45330,1986747.919999999,1988471.949999999
TXN000779,20260321,ACC333579,49,MUM,454858,20260323,44304070.93,POST,N,N,AUTO-GEN,81,55489,RS,-1834.79,2401.1,0,45282,1988471.949999999,1986637.159999999
TXN000780,20251116,ACC429211,19,MUM,450189,20251121,48103105.23,ADJ,Y,N,AUTO-GEN,94,55927,RS,1164.26,29244.3,0,45528,1986637.159999999,1987801.419999999
TXN000781,20250730,ACC688046,10,MUM,455371,20250731,43953752.78,POST,Y,N,AUTO-GEN,61,55833,RM,3966.06,35808.7,0,45881,1987801.419999999,1991767.479999999
TXN000782,20251102,ACC623229,20,PUN,453456,20251106,43147894.81,POST,N,Y,AUTO-GEN,40,55755,RM,-986.06,26192.5,0,45036,1991767.479999999,1990781.419999999
TXN000783,20251217,ACC111655,49,MUM,457673,20251219,44881537.93,ADJ,N,Y,AUTO-GEN,20,55223,RS,-2782.7,29294.0,0,45129,1990781.419999999,1987998.719999999
TXN000784,20251207,ACC600049,49,DEL,450247,20251211,41498254.25,ADJ,N,N,AUTO-GEN,67,55363,RM,-2861.12,33983.9,0,45544,1987998.719999999,1985137.599999999
TXN000785,20250824,ACC453586,13,CHE,452758,20250824,46397867.68,ADJ,Y,Y,AUTO-GEN,63,55484,RS,-925.98,17546.0,1,45790,1985137.599999999,1984211.619999999
TXN000786,20251102,ACC894800,19,CHE,457366,20251102,43219881.17,POST,N,N,AUTO-GEN,81,55283,RM,2446.39,10371.9,0,45811,1984211.619999999,1986658.0099999988
TXN000787,20250803,ACC981009,49,CHE,458067,20250805,43762923.85,ADJ,N,Y,AUTO-GEN,63,55224,RM,-4460.84,39078.3,0,45029,1986658.0099999988,1982197.1699999988
TXN000788,20250817,ACC282872,19,PUN,459086,20250817,47310812.38,POST,Y,N,AUTO-GEN,55,55935,RS,2225.9,16632.0,0,45023,1982197.1699999988,1984423.0699999987
TXN000789,20251115,ACC636559,10,DEL,454150,20251120,46065606.74,ADJ,N,Y,AUTO-GEN,100,55755,RM,3855.14,23175.1,0,45633,1984423.0699999987,1988278.2099999986
TXN000790,20251021,ACC366595,20,CHE,454510,20251024,40631792.54,POST,Y,Y,AUTO-GEN,97,55357,RM,-1214.09,27953.1,0,45535,1988278.2099999986,1987064.1199999985
TXN000791,20260203,ACC952983,49,PUN,457017,20260207,47994396.6,ADJ,N,N,AUTO-GEN,37,55741,RS,3758.45,10322.0,1,45568,1987064.1199999985,1990822.5699999984
TXN000792,20251118,ACC838514,78,MUM,451867,20251121,41560222.04,POST,N,N,AUTO-GEN,89,55886,RS,241.07,14260.1,0,45268,1990822.5699999984,1991063.6399999985
TXN000793,20260216,ACC424836,10,DEL,453074,20260217,47958433.47,POST,N,Y,AUTO-GEN,86,55590,RM,-3297.84,21598.9,1,45798,1991063.6399999985,1987765.7999999984
TXN000794,20260221,ACC560849,10,PUN,455848,20260225,40554021.73,ADJ,Y,Y,AUTO-GEN,41,55469,RS,281.27,28139.6,0,45451,1987765.7999999984,1988047.0699999984
TXN000795,20250326,ACC636630,19,HYD,450537,20250326,47912799.16,POST,Y,Y,AUTO-GEN,36,55803,RM,4016.02,2982.5,1,45467,1988047.0699999984,1992063.0899999985
TXN000796,20260326,ACC329626,10,PUN,457166,20260329,44236494.97,POST,N,N,AUTO-GEN,41,55207,RM,2210.59,28132.7,0,45816,1992063.0899999985,1994273.6799999985
TXN000797,20260211,ACC744725,19,DEL,454538,20260216,46028838.54,POST,Y,N,AUTO-GEN,69,55202,RM,-1690.45,17586.6,1,45613,1994273.6799999985,1992583.2299999986
TXN000798,20250917,ACC967405,13,PUN,452568,20250919,44289394.82,POST,Y,Y,AUTO-GEN,100,55482,RM,4886.46,30733.2,0,45224,1992583.2299999986,1997469.6899999985
TXN000799,20251210,ACC631393,13,HYD,457214,20251214,41134562.19,POST,N,N,AUTO-GEN,51,55469,RS,2995.42,25533.7,1,45393,1997469.6899999985,2000465.1099999985
TXN000800,20260120,ACC251068,49,DEL,452840,20260125,43785246.81,POST,N,Y,AUTO-GEN,13,55709,RM,-4048.74,29430.1,0,45822,2000465.1099999985,1996416.3699999985
TXN000801,20250527,ACC851774,78,PUN,456650,20250528,48476985.43,POST,N,N,AUTO-GEN,94,55758,RM,-2664.94,16106.2,0,45592,1996416.3699999985,1993751.4299999985
TXN000802,20250409,ACC316171,49,MUM,459148,20250412,44083355.56,POST,Y,N,AUTO-GEN,60,55480,RS,-4832.31,14800.9,1,45720,1993751.4299999985,1988919.1199999985
TXN000803,20251126,ACC806920,78,HYD,451319,20251130,40185582.98,POST,N,N,AUTO-GEN,48,55667,RS,-693.66,30095.8,1,45545,1988919.1199999985,1988225.4599999986
TXN000804,20250806,ACC865323,19,HYD,453692,20250806,48870707.6,POST,Y,Y,AUTO-GEN,100,55258,RM,-1663.11,24620.8,0,45357,1988225.4599999986,1986562.3499999985
TXN000805,20251213,ACC466920,78,PUN,456999,20251214,44000630.6,ADJ,N,Y,AUTO-GEN,60,55636,RM,1515.84,31908.9,1,45381,1986562.3499999985,1988078.1899999985
TXN000806,20251119,ACC916944,20,PUN,454307,20251120,43112666.58,ADJ,N,N,AUTO-GEN,12,55924,RM,3732.46,29495.1,0,45605,1988078.1899999985,1991810.6499999985
TXN000807,20250423,ACC857095,13,MUM,453029,20250424,48641467.57,POST,N,Y,AUTO-GEN,18,55201,RS,1515.56,29016.0,1,45081,1991810.6499999985,1993326.2099999986
TXN000808,20260206,ACC218119,20,PUN,451624,20260211,47901751.68,ADJ,N,N,AUTO-GEN,61,55526,RM,4942.48,25150.5,0,45481,1993326.2099999986,1998268.6899999985
TXN000809,20260317,ACC588398,78,PUN,450590,20260318,44566970.69,POST,Y,Y,AUTO-GEN,16,55676,RS,-3050.13,19151.3,0,45075,1998268.6899999985,1995218.5599999987
TXN000810,20260109,ACC601767,49,CHE,455140,20260114,44364249.42,ADJ,N,Y,AUTO-GEN,51,55342,RS,-1664.17,9062.7,0,45991,1995218.5599999987,1993554.3899999987
TXN000811,20251009,ACC279561,78,MUM,456292,20251009,49407628.04,POST,Y,N,AUTO-GEN,29,55036,RM,-2316.74,28417.4,0,45104,1993554.3899999987,1991237.6499999987
TXN000812,20250828,ACC124549,49,DEL,455530,20250828,45157742.65,ADJ,N,N,AUTO-GEN,48,55565,RS,-2199.99,20875.5,1,45230,1991237.6499999987,1989037.6599999988
TXN000813,20251016,ACC508747,13,MUM,454012,20251019,47796485.51,ADJ,Y,Y,AUTO-GEN,76,55400,RM,1924.36,26148.9,0,45948,1989037.6599999988,1990962.0199999989
TXN000814,20250821,ACC485235,49,CHE,459419,20250823,49981289.13,POST,N,Y,AUTO-GEN,53,55566,RS,-2087.11,29479.4,0,45510,1990962.0199999989,1988874.9099999988
TXN000815,20250513,ACC315528,20,PUN,455603,20250515,47517910.99,POST,Y,Y,AUTO-GEN,34,55499,RS,-4039.79,13042.5,0,45272,1988874.9099999988,1984835.1199999987
TXN000816,20250420,ACC987808,49,CHE,453741,20250425,44483136.08,ADJ,Y,N,AUTO-GEN,88,55497,RS,3679.3,8367.4,0,45288,1984835.1199999987,1988514.4199999988
TXN000817,20260302,ACC340022,19,HYD,459608,20260305,48700408.17,POST,Y,Y,AUTO-GEN,79,55563,RM,-4673.99,26113.3,1,45499,1988514.4199999988,1983840.4299999988
TXN000818,20250701,ACC242347,13,MUM,453042,20250703,43590163.1,POST,Y,Y,AUTO-GEN,12,55488,RM,-777.54,24178.7,0,45505,1983840.4299999988,1983062.8899999987
TXN000819,20251103,ACC513824,20,MUM,455729,20251107,47554395.75,ADJ,Y,Y,AUTO-GEN,74,55752,RS,176.05,5353.6,1,45515,1983062.8899999987,1983238.9399999988
TXN000820,20260325,ACC533330,13,PUN,459788,20260330,43977652.46,POST,Y,Y,AUTO-GEN,23,55799,RM,3489.81,11644.2,0,45164,1983238.9399999988,1986728.7499999988
TXN000821,20250523,ACC492763,19,DEL,453890,20250525,45232944.44,ADJ,N,N,AUTO-GEN,96,55028,RM,-689.45,37394.7,0,45887,1986728.7499999988,1986039.2999999989
TXN000822,20250519,ACC456966,19,PUN,453611,20250520,46416224.68,POST,N,N,AUTO-GEN,36,55675,RS,465.95,11175.7,1,45426,1986039.2999999989,1986505.2499999988
TXN000823,20250504,ACC344849,49,CHE,459600,20250508,42875462.0,ADJ,N,N,AUTO-GEN,85,55737,RM,4339.2,25400.4,0,45823,1986505.2499999988,1990844.4499999988
TXN000824,20260221,ACC517012,20,DEL,455483,20260221,41566829.33,POST,N,Y,AUTO-GEN,11,55496,RS,2678.25,23752.6,0,45501,1990844.4499999988,1993522.6999999988
TXN000825,20250717,ACC940246,19,DEL,458602,20250721,47388154.65,POST,N,Y,AUTO-GEN,67,55515,RS,-1088.93,6889.3,0,45930,1993522.6999999988,1992433.7699999989
TXN000826,20251208,ACC516808,49,HYD,457839,20251208,42518488.52,ADJ,Y,N,AUTO-GEN,64,55717,RS,-2246.24,10133.7,1,45197,1992433.7699999989,1990187.5299999989
TXN000827,20250329,ACC754780,20,HYD,451497,20250331,40799742.09,POST,N,N,AUTO-GEN,87,55483,RS,-1826.64,8177.1,0,45242,1990187.5299999989,1988360.889999999
TXN000828,20251031,ACC661063,19,PUN,457817,20251103,42289408.06,ADJ,N,N,AUTO-GEN,16,55794,RS,-4306.94,37470.5,0,45905,1988360.889999999,1984053.949999999
TXN000829,20250403,ACC904252,10,CHE,456531,20250404,41387398.19,ADJ,Y,N,AUTO-GEN,59,55799,RS,3692.06,13733.6,0,45570,1984053.949999999,1987746.009999999
TXN000830,20250904,ACC115495,20,MUM,454778,20250904,41077483.57,POST,N,N,AUTO-GEN,22,55083,RS,-3813.82,37090.8,0,45739,1987746.009999999,1983932.189999999
TXN000831,20260210,ACC684236,19,CHE,450248,20260213,46811421.45,POST,N,N,AUTO-GEN,14,55619,RM,-3765.17,1746.9,1,45961,1983932.189999999,1980167.019999999
TXN000832,20250408,ACC832934,13,PUN,458029,20250413,41672933.64,POST,Y,Y,AUTO-GEN,30,55824,RM,-1425.02,11417.3,1,45292,1980167.019999999,1978741.999999999
TXN000833,20251017,ACC505308,20,DEL,451268,20251021,45818374.2,POST,N,N,AUTO-GEN,55,55038,RM,1429.04,38054.2,1,45614,1978741.999999999,1980171.039999999
TXN000834,20251215,ACC812348,10,MUM,454322,20251215,47839711.54,POST,N,Y,AUTO-GEN,95,55687,RM,-1333.62,4213.2,1,45028,1980171.039999999,1978837.419999999
TXN000835,20260119,ACC659913,49,DEL,459273,20260120,40258321.23,ADJ,N,Y,AUTO-GEN,100,55302,RS,281.08,30309.5,0,45910,1978837.419999999,1979118.499999999
TXN000836,20260318,ACC128267,19,HYD,455396,20260321,49066432.5,POST,Y,Y,AUTO-GEN,25,55230,RM,1378.58,18547.4,0,45124,1979118.499999999,1980497.0799999991
TXN000837,20250727,ACC191040,49,MUM,450186,20250730,45197988.51,POST,N,N,AUTO-GEN,75,55197,RS,-3435.39,27224.9,0,45609,1980497.0799999991,1977061.6899999992
TXN000838,20250930,ACC922727,19,HYD,451554,20251005,45510912.1,POST,N,Y,AUTO-GEN,18,55946,RS,169.17,30218.1,1,45428,1977061.6899999992,1977230.8599999992
TXN000839,20260301,ACC426620,20,CHE,457205,20260303,48981834.04,POST,Y,N,AUTO-GEN,79,55959,RS,-1319.74,19209.4,0,45497,1977230.8599999992,1975911.1199999992
TXN000840,20250525,ACC222277,49,DEL,456613,20250530,45121083.34,POST,N,Y,AUTO-GEN,92,55808,RS,-4800.36,28238.3,0,45679,1975911.1199999992,1971110.759999999
TXN000841,20260116,ACC469519,13,CHE,459952,20260116,46001864.72,POST,Y,N,AUTO-GEN,32,55399,RM,2548.76,34235.0,0,45820,1971110.759999999,1973659.519999999
TXN000842,20250419,ACC121272,10,DEL,456177,20250419,46064433.29,POST,Y,N,AUTO-GEN,32,55168,RS,-3548.24,38021.4,0,45482,1973659.519999999,1970111.279999999
TXN000843,20250703,ACC221642,20,HYD,454446,20250705,44988612.28,ADJ,Y,N,AUTO-GEN,82,55640,RM,1623.56,2810.5,0,45237,1970111.279999999,1971734.8399999992
TXN000844,20250417,ACC631520,78,CHE,452214,20250418,46789295.32,ADJ,N,Y,AUTO-GEN,28,55477,RS,2240.65,35241.6,0,45347,1971734.8399999992,1973975.489999999
TXN000845,20250429,ACC208994,49,MUM,458560,20250430,49407139.8,POST,N,N,AUTO-GEN,59,55281,RM,1650.18,17061.8,0,45357,1973975.489999999,1975625.669999999
TXN000846,20251005,ACC829773,49,CHE,450006,20251010,47035427.18,ADJ,N,Y,AUTO-GEN,69,55942,RS,-4430.14,31221.0,0,45314,1975625.669999999,1971195.529999999
TXN000847,20250420,ACC539753,10,MUM,450192,20250425,48042830.03,POST,N,Y,AUTO-GEN,43,55132,RS,3772.5,21761.7,1,45783,1971195.529999999,1974968.029999999
TXN000848,20251228,ACC182263,20,MUM,459690,20260102,49633695.43,POST,Y,Y,AUTO-GEN,65,55223,RM,-3152.3,24335.2,0,45014,1974968.029999999,1971815.729999999
TXN000849,20250329,ACC416023,10,CHE,459321,20250329,41036073.15,ADJ,N,Y,AUTO-GEN,19,55950,RM,-3893.19,13069.7,1,45143,1971815.729999999,1967922.539999999
TXN000850,20251023,ACC166056,49,PUN,453508,20251027,46584766.58,POST,Y,N,AUTO-GEN,34,55051,RS,-2077.92,24585.7,1,45200,1967922.539999999,1965844.6199999992
TXN000851,20250405,ACC563020,78,HYD,454375,20250405,42396551.73,ADJ,Y,Y,AUTO-GEN,26,55572,RS,1429.95,37549.7,0,45545,1965844.6199999992,1967274.5699999991
TXN000852,20251220,ACC457430,13,PUN,454186,20251222,44916274.89,POST,Y,Y,AUTO-GEN,67,55687,RS,-1923.96,31136.6,0,45918,1967274.5699999991,1965350.6099999992
TXN000853,20250712,ACC883794,78,MUM,455647,20250716,46696512.6,POST,Y,Y,AUTO-GEN,16,55687,RS,-993.65,24292.4,1,45017,1965350.6099999992,1964356.9599999993
TXN000854,20260202,ACC564642,10,CHE,456553,20260205,49133381.66,POST,N,N,AUTO-GEN,86,55290,RM,3798.0,9259.5,1,45285,1964356.9599999993,1968154.9599999993
TXN000855,20260228,ACC857555,13,CHE,458357,20260305,49526659.46,ADJ,N,Y,AUTO-GEN,30,55666,RS,3830.07,17269.5,0,45273,1968154.9599999993,1971985.0299999993
TXN000856,20251202,ACC416039,49,HYD,459056,20251203,40091293.87,POST,Y,Y,AUTO-GEN,61,55750,RS,193.4,16694.4,1,45324,1971985.0299999993,1972178.4299999992
TXN000857,20251106,ACC467167,13,DEL,454447,20251108,42408559.06,ADJ,Y,N,AUTO-GEN,20,55007,RM,2296.33,32134.0,0,45735,1972178.4299999992,1974474.7599999993
TXN000858,20250801,ACC966285,49,PUN,453878,20250803,47452510.96,POST,Y,Y,AUTO-GEN,77,55787,RS,-1128.76,13719.2,0,45346,1974474.7599999993,1973345.9999999993
TXN000859,20250902,ACC777264,19,CHE,451671,20250903,49356059.15,POST,Y,Y,AUTO-GEN,76,55268,RM,3309.16,18117.4,0,45540,1973345.9999999993,1976655.1599999992
TXN000860,20251018,ACC960157,20,CHE,459269,20251019,41281103.63,POST,N,Y,AUTO-GEN,32,55299,RS,4264.05,26786.4,0,45355,1976655.1599999992,1980919.2099999993
TXN000861,20251210,ACC404834,10,CHE,456889,20251210,44439996.62,POST,N,N,AUTO-GEN,19,55905,RS,-240.02,4045.0,0,45624,1980919.2099999993,1980679.1899999992
TXN000862,20250918,ACC257048,49,HYD,454400,20250920,48570037.33,POST,N,Y,AUTO-GEN,81,55890,RS,4487.66,14453.6,0,45875,1980679.1899999992,1985166.8499999992
TXN000863,20251025,ACC323453,19,CHE,452117,20251026,47909834.24,POST,Y,N,AUTO-GEN,29,55104,RM,-1313.52,14346.5,0,45355,1985166.8499999992,1983853.3299999991
TXN000864,20250429,ACC594786,19,DEL,452414,20250501,48021749.32,POST,N,N,AUTO-GEN,32,55075,RM,-35.44,27985.8,0,45291,1983853.3299999991,1983817.8899999992
TXN000865,20250721,ACC507968,49,DEL,451035,20250724,48986043.24,POST,N,N,AUTO-GEN,29,55925,RM,-2579.83,26825.4,0,45064,1983817.8899999992,1981238.0599999991
TXN000866,20250402,ACC726626,78,DEL,452796,20250404,40336636.37,ADJ,Y,Y,AUTO-GEN,52,55033,RS,-2466.27,21511.7,0,45630,1981238.0599999991,1978771.789999999
TXN000867,20250401,ACC305175,78,CHE,453760,20250404,48215285.71,ADJ,N,N,AUTO-GEN,25,55600,RM,844.28,39526.1,0,45467,1978771.789999999,1979616.0699999991
TXN000868,20251109,ACC567165,19,MUM,452635,20251110,47351311.07,POST,N,N,AUTO-GEN,88,55999,RM,-394.59,13670.6,0,45337,1979616.0699999991,1979221.479999999
TXN000869,20250429,ACC475366,78,PUN,458195,20250503,43868718.18,POST,N,Y,AUTO-GEN,72,55329,RS,4795.62,29992.6,1,45304,1979221.479999999,1984017.0999999992
TXN000870,20250406,ACC453595,13,CHE,452627,20250406,41769411.19,ADJ,N,N,AUTO-GEN,14,55284,RS,-2140.51,35176.8,0,45716,1984017.0999999992,1981876.5899999992
TXN000871,20251006,ACC271753,10,HYD,452482,20251008,41103855.77,POST,N,Y,AUTO-GEN,98,55245,RS,2862.53,35509.2,0,45910,1981876.5899999992,1984739.1199999992
TXN000872,20251101,ACC354450,49,MUM,450735,20251103,41088125.33,POST,N,N,AUTO-GEN,67,55268,RM,4725.73,19666.7,0,45329,1984739.1199999992,1989464.8499999992
TXN000873,20250408,ACC866445,10,CHE,453447,20250408,45226304.64,ADJ,Y,Y,AUTO-GEN,60,55112,RM,4351.24,12542.5,0,45128,1989464.8499999992,1993816.0899999992
TXN000874,20250514,ACC433848,20,PUN,452215,20250519,46125376.47,POST,Y,Y,AUTO-GEN,10,55773,RS,3172.96,5211.9,0,45723,1993816.0899999992,1996989.049999999
TXN000875,20250401,ACC107321,19,PUN,457277,20250406,48758238.51,ADJ,N,N,AUTO-GEN,79,55616,RM,-4019.83,16491.6,0,45468,1996989.049999999,1992969.219999999
TXN000876,20251216,ACC987789,49,DEL,456345,20251217,45446619.17,ADJ,N,Y,AUTO-GEN,33,55358,RS,-483.03,5767.5,1,45747,1992969.219999999,1992486.189999999
TXN000877,20250708,ACC486745,13,PUN,456286,20250709,44796755.27,POST,N,Y,AUTO-GEN,40,55054,RS,4579.7,1225.4,1,45328,1992486.189999999,1997065.889999999
TXN000878,20251126,ACC512546,19,DEL,457927,20251127,41979327.79,ADJ,Y,Y,AUTO-GEN,60,55268,RS,-427.0,25820.9,0,45131,1997065.889999999,1996638.889999999
TXN000879,20251228,ACC449762,13,PUN,456939,20251230,43996476.06,POST,N,N,AUTO-GEN,81,55706,RM,-3266.17,3912.3,0,45506,1996638.889999999,1993372.719999999
TXN000880,20251119,ACC196517,10,MUM,451318,20251119,42683635.22,ADJ,N,N,AUTO-GEN,61,55551,RM,596.55,9307.4,0,45387,1993372.719999999,1993969.269999999
TXN000881,20251106,ACC154603,13,MUM,453146,20251110,40229486.42,POST,N,Y,AUTO-GEN,84,55959,RS,4128.42,22480.7,0,45191,1993969.269999999,1998097.689999999
TXN000882,20250331,ACC745758,49,PUN,458294,20250402,47794739.29,ADJ,N,N,AUTO-GEN,69,55362,RM,3517.96,15145.7,0,45122,1998097.689999999,2001615.649999999
TXN000883,20250620,ACC534421,10,PUN,452907,20250623,46071074.57,ADJ,N,Y,AUTO-GEN,73,55708,RM,4503.31,27256.9,0,45962,2001615.649999999,2006118.959999999
