transactionId,fileHeaderDate,accountNumber,transactionType,batchLocation,batchNumber,updateBatchDate,relatedFileNumber,actionName,relatedFileKey,doNotReportFlag,explanation,minorAssetsClass,owningPortfolio,posterInitials,transactionSubtype,cashEffect,cashPaidOut,oldBalance,newBalance
tx916116302236101254,20251203,1.36E+11,57,FPU,616906,20250428,989492,WQSK,12594479,Y,AUTO-GEN-EVSE17P2,71,163408,GW,64,-993130.25,-285140.85,2891208.58,2848450.19
tx244761358844775063,20250611,9.04E+11,35,XII,561697,20260128,308720,ISSG,44094461,Y,AUTO-GEN-7LSJ0BYY,31,134417,WY,32,-643961.26,304781.71,4603708.02,4602684.96
tx926168728388675126,20250715,8.72E+11,52,SSF,472804,20250629,969492,RKVD,19406777,N,AUTO-GEN-F2V49LLX,24,640781,IB,59,526899.3,-785449.15,2253587.9,2259296
tx765084491684954140,20250718,7.60E+11,20,WXC,841042,20250410,783748,RYXQ,31571244,Y,AUTO-GEN-7VDAHAXN,35,933375,CZ,88,359658.02,30619.36,2966124.64,2952036.63
tx384075811668683605,20250521,9.86E+11,95,JGC,907544,20250601,825883,QGUL,57561900,N,AUTO-GEN-KQCU56NH,34,998347,ZE,62,-996554.68,-551412.08,1509149.95,1528924.07
tx191460317679412570,20250915,4.27E+11,13,CUN,290632,20251217,192449,IIAD,38646553,Y,AUTO-GEN-PBEAC9TL,93,774012,KN,46,909649.13,-612343,3971240.51,3970165.7
tx293321482951663918,20250810,2.62E+11,93,VKC,605669,20250829,892372,LLCT,40885967,N,AUTO-GEN-2R0YIWWF,69,251188,YF,23,-749095.76,-160939.64,3385496.56,3364488.55
tx923029756994097808,20250608,6.46E+11,77,KBA,193539,20250622,851941,YYOZ,93412582,N,AUTO-GEN-47IHKLQL,89,984406,DC,91,-863591.08,-584643.11,2572967.81,2584924.43
tx827283880008389759,20251202,9.94E+11,68,WEJ,939462,20250821,448371,EJGG,57624755,N,AUTO-GEN-KCOQJW48,35,636387,NZ,28,313987.2,-204705.63,1800010.74,1771643.72
tx965827918611319839,20250801,6.48E+11,81,RPN,247589,20250605,611860,HKWW,91236533,Y,AUTO-GEN-0PIRYKS0,41,715877,YE,22,-815186.75,340727.73,4556577.45,4524141.02
tx262657447339335939,20250720,5.29E+11,92,TZG,930402,20251217,580871,ROUV,29164051,Y,AUTO-GEN-5OB8ODMX,46,848653,UU,95,958055.37,-397051.96,4155750.32,4166534.01
tx587694296247258346,20250924,4.59E+11,73,VBP,428318,20260109,511555,BIGS,97318905,Y,AUTO-GEN-0Y88GH2H,84,193053,HI,46,990491.94,603474.11,564635.21,540054.89
tx147668178082806194,20251022,2.35E+11,55,EOX,639976,20251212,913299,YJHN,78547538,N,AUTO-GEN-8J984DWW,14,962174,YC,64,932538.99,-867900.11,1717891.22,1754184.69
tx985250799405773718,20251210,1.24E+11,16,COR,760939,20250803,715939,EAZH,19761106,N,AUTO-GEN-V8WZXDDX,61,277459,UC,79,-811359.66,764851.07,2097978.53,2077639.21
tx728566910890968898,20250310,8.78E+11,45,CSL,646205,20260113,865701,QXBB,86954883,N,AUTO-GEN-C4QP1K9P,71,992082,RA,39,839396.83,-889778.25,1180125.9,1212936.95
tx193879706498215720,20250903,1.12E+11,31,SAN,638183,20250430,874206,VSUQ,61321872,Y,AUTO-GEN-6Q23HUNR,48,484347,EN,64,-399631.68,683666.25,2238509.07,2213437.1
tx612044196925304761,20250822,6.12E+11,75,EAP,821745,20250612,861808,YIBW,83536430,N,AUTO-GEN-IRWBA565,89,214483,GX,66,-585647.22,544613.49,2326103.64,2291648.22
tx352686898498348451,20260130,7.99E+11,19,GFZ,516306,20260226,382304,TFYS,14636892,N,AUTO-GEN-AARKGLBD,50,652703,WV,82,-323460.86,225867.43,3860679.99,3848900.76
tx825052559065621962,20260205,7.29E+11,79,IFP,955269,20250322,223749,RITN,61910843,N,AUTO-GEN-37K5Z6OX,59,600443,HV,91,-701767.81,244781.56,295093.34,278148.59
tx641299566792707736,20250710,9.43E+11,84,SQO,444420,20250714,377386,LHJM,14036975,Y,AUTO-GEN-OM24BMVI,45,460272,JE,63,-127604.21,626051.02,560204.73,531110.67
tx589129134154744287,20250623,8.73E+11,83,ZPI,240826,20250316,910716,AOWI,36231367,N,AUTO-GEN-CLX2D5AH,70,914887,BF,29,374671.23,293831.94,3096072.94,3110137.74
tx268847815248902917,20251007,6.98E+11,65,LZZ,259050,20250730,888616,VRFH,28653093,N,AUTO-GEN-UYKEW67G,38,263748,JL,65,-176462.84,556616.28,4257732.3,4284750.22
tx962413462834602543,20250903,4.49E+11,44,JXB,785395,20260109,118314,UIYN,54650364,N,AUTO-GEN-J521BRRF,32,452272,OL,87,685417.37,633586.98,4319138.34,4280457.36
tx518743081275588707,20251018,9.84E+11,81,YDX,194387,20251024,594552,URSW,63776700,Y,AUTO-GEN-DMQW1VKM,17,457931,BO,38,-863166.52,368759.74,3229011.84,3191640.32
tx973551582602393555,20260210,4.53E+11,83,TXB,882604,20250530,934819,PLGP,60360403,Y,AUTO-GEN-NVXVLMFO,78,448673,OG,21,-313358.7,11874.11,3728549.46,3770595.98
tx431755153585760638,20250808,7.10E+11,93,EQH,139573,20250723,393006,RSRF,65138593,N,AUTO-GEN-1GUDDSN9,20,212024,YG,89,-800687.97,197817.76,3873732.37,3903154.95
tx425902240024039822,20250525,4.61E+11,31,LCE,251558,20250716,194656,DOCS,43059222,Y,AUTO-GEN-762SG0CQ,16,455638,YU,85,127442.4,-864457.3,3144757.15,3194157.16
tx059777376331946174,20260205,4.98E+11,82,CGQ,309746,20250404,994330,UXAX,13983574,N,AUTO-GEN-PYO1EICX,36,400204,RJ,86,92265.9,-599448.76,279027,294847.93
tx699936053468296760,20251112,3.13E+11,50,WND,504894,20251114,730651,FKDM,86639639,N,AUTO-GEN-Q9QBJ14T,98,115474,ED,15,-729754.86,173563.12,4241132.82,4267121.92
tx158360482675841614,20251011,6.63E+11,68,HEN,150400,20250516,102408,RXNR,14617402,Y,AUTO-GEN-OMOI99FB,93,660454,SS,16,192423.6,-991638.3,4193575.35,4210137.93
tx119836236399303029,20250831,8.24E+11,24,MSF,136284,20250507,631652,ZCWH,22075038,N,AUTO-GEN-G958AKTU,59,215517,UW,15,400431.03,-151246.53,1123548.96,1127700.17
tx151299445103477961,20250517,4.69E+11,51,XWY,438859,20250621,100285,ECQT,87748372,N,AUTO-GEN-90UZORRX,86,858048,WW,83,-240204.9,838840.06,1484222.37,1473744.92
tx700597363344016521,20260131,3.46E+11,36,LWK,466586,20260129,992032,UATK,16330998,N,AUTO-GEN-1OIC11DW,34,285028,OI,12,-190194.5,-683541.3,3945693.29,3969314.88
tx452590268101088237,20250817,8.45E+11,53,IAT,912425,20250622,140078,TORT,23489658,Y,AUTO-GEN-S3XADOKR,27,396810,KH,73,831032.83,-339565.29,3666800.86,3671953.49
tx406087122444412606,20260129,5.27E+11,18,VGR,318294,20250907,659636,INAM,32328849,Y,AUTO-GEN-U7QFSM4I,47,772730,CE,66,-627991.79,49845.45,2914874.2,2874888.56
tx501546187354887812,20250911,5.63E+11,16,QUK,980104,20250910,859582,YWUK,46832263,N,AUTO-GEN-A6O1ECQB,66,799236,KI,84,680183.44,2560.24,3374781.38,3330104.02
tx120476099084185642,20250421,7.08E+11,85,QMG,491330,20250317,804015,CPSK,92286840,N,AUTO-GEN-MA2PQ6XI,44,990104,WU,17,-490442.04,191765.14,4510565.41,4531871.21
tx930271069769809994,20250404,4.02E+11,34,ARA,817610,20250505,537077,RHYY,34451741,N,AUTO-GEN-DU8IDAL0,14,197459,UZ,69,-942429.2,-269150.49,2712615.88,2712115.45
tx666476582276580518,20250712,6.92E+11,80,RLF,892399,20251220,764080,MRYZ,62107388,N,AUTO-GEN-YSAV5JWF,45,236565,YW,92,889509.82,236277.54,3428341.49,3468663.07
tx564403408890175945,20250310,6.60E+11,78,OHA,437903,20250929,865312,PVOL,97396744,N,AUTO-GEN-PNG3V43S,27,925657,WM,12,656892.3,17617.96,1623092.13,1611480.05
tx152633447005589957,20250813,9.77E+11,64,ZHX,203428,20251102,912478,YHPZ,85937587,Y,AUTO-GEN-GP0J8GT3,28,549699,SQ,44,613381.31,408415.63,4678722.63,4666757.11
tx944787975339516748,20250313,9.72E+11,51,CLH,692340,20250416,912434,QMRZ,34645969,N,AUTO-GEN-ILBY32RW,77,567117,AF,60,-356334.32,889464.89,4097348.41,4098176.6
tx482836758301351173,20250416,3.18E+11,77,HOY,417465,20250510,106208,WINW,49755056,Y,AUTO-GEN-9IIG2NCI,39,227955,UA,30,-934609.64,556381.81,1786692.16,1815097.45
tx908836851744519621,20251012,2.07E+11,80,ZXN,325665,20250331,227579,QIQS,87719168,N,AUTO-GEN-DINTMA76,37,812175,PV,90,-217106.26,-508466.27,435805.62,441806.86
tx663418635750567245,20260205,6.19E+11,55,NUU,310849,20250707,730046,XJCK,88058185,N,AUTO-GEN-SQ6PCWI7,31,735157,QW,88,212135.82,-256352.99,4287681.58,4331301.97
tx202471837675495021,20250927,3.79E+11,72,INA,827483,20250410,796603,HWPT,17311654,N,AUTO-GEN-U1IU31QG,68,408698,YG,75,-166469.26,-340708.22,4415598.36,4394245.54
tx277317862836270078,20250523,1.42E+11,70,SVZ,688210,20250404,154568,JAAX,19202480,N,AUTO-GEN-NUL6LJU7,57,159150,PX,63,264470.62,-168575.85,1802373.96,1759709.11
tx158324901452798866,20251015,7.51E+11,45,FRK,324437,20250321,904834,AJPN,95091297,N,AUTO-GEN-OHIP25PU,43,543750,AQ,82,836869.02,-993661.14,3220459.56,3211684.29
tx932961403092041438,20250330,6.62E+11,54,DKC,119544,20260225,650254,DQQZ,60474816,Y,AUTO-GEN-RBM8ZHBZ,84,148253,RE,32,306550.06,-81876.95,3241356.39,3244203.42
tx674707951354871870,20260114,4.63E+11,81,PFH,745461,20251025,979479,GSYR,46448866,N,AUTO-GEN-6ZQ8RTBV,36,366631,HL,34,813250.76,-813478.24,49135.42,53897.55
tx495495492914403791,20260308,8.93E+11,52,CVG,265787,20251002,783968,SETG,15500248,N,AUTO-GEN-L7J2ABBI,93,220555,PZ,13,-909530.89,-772264.13,4270211.04,4254328.09
tx036844830846136060,20251223,4.98E+11,58,OHG,991819,20251114,552211,RSTJ,89851516,Y,AUTO-GEN-AZCVBLOR,67,625683,GD,37,-165328.75,-755094.69,1918143.16,1905870.04
tx100409497971395261,20260226,7.58E+11,60,PSW,837709,20250319,157241,SMYE,10093324,N,AUTO-GEN-M9LYUSZ6,61,691767,SA,22,977405.21,165968.31,3561270.9,3532563.15
tx111452575032293226,20250717,5.31E+11,93,JGZ,250787,20251231,220561,KCPF,50502289,N,AUTO-GEN-W8DHAFN8,23,778936,AL,15,-628456.86,-960713.28,2358929.15,2360137.12
tx002321610040720929,20251128,7.67E+11,50,QTI,341820,20250524,669974,AWSP,18175719,N,AUTO-GEN-YYUMD5DB,31,103135,RN,80,-807966.37,-428518.81,1492456.39,1542229.53
tx789488243541582617,20251125,2.42E+11,50,TLZ,930830,20250917,698854,MGZK,63911555,Y,AUTO-GEN-GFIO0OM5,53,993877,PT,25,-881119.62,733590.15,3261697.24,3269113.48
tx589003009880828599,20250509,9.70E+11,86,PYV,568247,20250724,192908,VAVI,32888124,N,AUTO-GEN-QO7AY1M0,36,450054,UY,65,237030.82,120518.78,3685908.37,3710046.36
tx047348009331020050,20250615,2.63E+11,69,DHW,621673,20250722,196962,FRMY,55539125,Y,AUTO-GEN-C3D5Y1UO,79,755301,PD,83,567560.25,-477037.33,1779230.72,1812152.5
tx766217605922334769,20251021,8.61E+11,66,TSL,716261,20250930,362690,UGUS,48987445,Y,AUTO-GEN-NBNDLVHV,71,892101,YL,95,-840479.49,176023.67,764840.24,722204.94
tx071950247907951086,20260207,1.54E+11,83,PCC,654562,20251022,973083,IITE,39126331,N,AUTO-GEN-YEJM7TW1,44,387403,GR,53,167232.63,822782.01,1634674.1,1682464.75
tx537279687535415456,20250915,6.17E+11,21,BUB,739802,20260209,461704,UVJW,30824529,N,AUTO-GEN-10U3WVNG,49,342096,FO,81,572387.04,-59293.12,4647768.72,4682761.73
tx181466046818061301,20251003,4.18E+11,31,DJS,593799,20251017,733516,HYHD,80097349,Y,AUTO-GEN-OLSMGXLS,84,532489,JP,18,-556477.56,352902.22,3468233.53,3461864.17
tx589559389206180609,20260102,4.33E+11,75,GVP,341852,20260127,536051,FJFY,64915367,Y,AUTO-GEN-FKBWF62R,40,271723,MI,86,566466.82,682056.52,1358586.2,1351353.66
tx664482702611745637,20250502,7.17E+11,69,SLU,170547,20260218,254165,ZCEV,73386755,Y,AUTO-GEN-5J6OPJDV,48,617300,BK,23,-746472.39,328823.46,259200.93,250712.64
tx807366142144572611,20250425,6.06E+11,85,OLJ,233915,20250822,618928,VVUN,53974846,Y,AUTO-GEN-PU4TORFO,94,436963,KS,79,487712.94,846781.63,152104.6,122141.79
tx026153365675285550,20260104,6.48E+11,43,AWN,506607,20250721,156048,XPDP,95842983,Y,AUTO-GEN-15KH3VFC,90,139193,HJ,89,899776.01,-269066.53,1804351.64,1851730.97
tx595929583540026680,20260107,9.14E+11,49,OKS,982288,20251012,533958,UFFJ,90003446,N,AUTO-GEN-LQX9RUGR,62,633532,MY,70,-441862.8,-870152.69,3058517.5,3033171.23
tx067237152179896564,20250315,4.54E+11,42,LIF,255311,20251031,873630,SZPB,74842996,Y,AUTO-GEN-0WHMKV1F,26,934971,XY,14,312159.72,249963.63,4853789.75,4808369.32
tx063355964321120736,20250414,7.38E+11,19,IXU,308375,20250428,381123,ZJTB,33507378,N,AUTO-GEN-UXUE1KQI,89,253343,XR,60,-292503.97,-864310.95,4067901.23,4023446.04
tx744188200494893483,20250607,2.77E+11,35,PUQ,776006,20260309,385594,AJNZ,70946369,N,AUTO-GEN-12LHHYX7,43,582556,AI,97,-593940.79,-592657.71,16334.85,0
tx919601418750483847,20250729,4.98E+11,69,LUW,541566,20250520,564835,RVXV,13833753,Y,AUTO-GEN-0YELPUOC,64,980089,UN,16,900491.1,354321.76,3371163.88,3324879.51
tx490015388640507550,20250624,8.51E+11,91,EBX,998653,20260221,913915,XGLV,91470752,Y,AUTO-GEN-BJU4NYJJ,17,565783,EX,73,721230.32,-853374.18,798434.8,793495.41
tx567950045996856966,20260306,6.35E+11,77,PDX,875292,20260111,863363,EUWL,36522141,N,AUTO-GEN-OSQBNX0X,68,248945,PC,57,113002.29,638208,2727638.98,2754161.26
tx526452227528630310,20250819,4.55E+11,66,DOL,304201,20260308,557993,SVNO,74156269,N,AUTO-GEN-9UQNPT7L,82,848093,BI,99,-91190.09,114739.51,2040565.7,2083966.85
tx950916575226821773,20250529,8.95E+11,90,TGP,508149,20250524,991506,MUVJ,68188726,N,AUTO-GEN-774G7JFB,97,726027,TL,41,499976.68,350429.89,1022679.33,1027910.65
tx488068572074477692,20250925,7.66E+11,80,YWX,615183,20260308,702562,BXCE,61796273,N,AUTO-GEN-WIYE1SRN,53,568077,KS,69,818731.92,618063.49,1522216.86,1516102.19
tx584263401084256420,20260215,3.41E+11,79,NZI,847559,20250708,956357,FJGG,28196391,N,AUTO-GEN-7BG2662L,70,154214,CL,92,503222.51,-342637.92,1292615.67,1319239.79
tx349838640156649994,20250329,8.86E+11,66,YWA,865227,20250430,197092,UQPA,15328723,Y,AUTO-GEN-OYV33CYZ,10,122562,KX,87,486100.24,867172.44,2400334.32,2435696.61
tx531065659335075768,20251012,8.25E+11,56,DMS,187601,20250706,216112,XLFC,16372857,N,AUTO-GEN-3POIMKC3,83,741567,ZO,95,-43700.78,-803199.49,769980.84,736417.47
tx051950794917447976,20250624,7.55E+11,46,BOL,467013,20251014,606420,FESW,42870379,N,AUTO-GEN-52MO6AAK,16,683728,ZN,41,-295490.01,450780.42,4797713.75,4819587.87
tx353976335316890337,20251019,7.08E+11,76,RZN,931389,20251017,417944,PPBN,89138036,Y,AUTO-GEN-DNO45PJA,87,298414,RH,37,393265.9,587998.43,4020997.59,3987589.19
tx221980226859192110,20250602,2.57E+11,24,IAW,457033,20251209,887515,AGYV,85430460,Y,AUTO-GEN-9PQ51F4Q,53,638787,SX,93,817789.89,886519.08,2780646.09,2802985.96
tx296605208995074890,20250530,6.02E+11,49,DBM,751258,20250408,991597,EFQK,30745277,Y,AUTO-GEN-M5PH1K3U,66,348322,OK,43,-146518.18,611533.07,4199393.27,4210527.14
tx022170928098833595,20250730,3.53E+11,78,NEX,504274,20260217,798745,WGVR,68302943,N,AUTO-GEN-JZARPGGO,69,210041,SP,51,-93872.2,895676.98,2510122.16,2486304.86
tx151739239447971368,20250811,5.88E+11,37,JHM,982743,20250606,650081,GNYK,27571603,Y,AUTO-GEN-3TL75XJP,33,424087,FW,31,632353.58,-268307.45,2015243.44,2030106.06
tx160492166601154144,20260203,1.54E+11,11,HCM,162595,20250411,575495,QTPZ,73839010,N,AUTO-GEN-NASGKUQC,66,682150,TX,70,-972542.21,-330724.87,1308854.2,1263893.04
tx664606985069814117,20250502,4.28E+11,96,PVC,512115,20250805,767936,NMNI,13843283,N,AUTO-GEN-RAMRH9FJ,65,137737,AW,28,959448.82,-702182.76,574633.71,586338.1
tx153869753853945750,20250516,6.60E+11,94,EKV,312791,20250608,396391,HFXZ,72358203,Y,AUTO-GEN-X5PK6PEL,62,582411,ZV,32,-608706.58,31388.32,2849746.27,2867580.44
tx989266417891808113,20250330,1.33E+11,79,SJC,667875,20250630,903877,ZJTH,58372283,Y,AUTO-GEN-ZXILWEN8,86,522514,EP,61,21334.87,281572.41,74108.43,33622
tx199098113769385938,20250906,2.61E+11,31,UDA,826645,20251003,850289,YFRY,97350103,Y,AUTO-GEN-DT7VS1B0,87,217330,NB,23,-208969.27,-516096.98,3815595.76,3838820.02
tx318995849492459835,20250513,8.78E+11,92,AIM,434057,20250702,707913,QBDH,14909512,N,AUTO-GEN-NJ3GS8VE,30,182470,ZS,36,896328.57,-587777.68,4311109.82,4344711.02
tx355936165423367570,20250805,4.10E+11,81,CNE,228897,20260126,642097,FARD,62782502,Y,AUTO-GEN-ZL92KWSZ,93,442858,MH,97,-962466.11,43696.47,4452920.21,4410134.9
tx096724984251416103,20251201,8.00E+11,71,YNB,734757,20250816,649860,EAKD,19204099,N,AUTO-GEN-XYVU50H1,78,858908,FE,70,157695.2,-164392.49,147221.09,194339.82
tx226950051564053810,20250606,4.17E+11,92,STM,760342,20250917,680276,WSCM,15796214,N,AUTO-GEN-VCGKNYGU,40,265178,BS,40,125944.69,761205.28,1441214.73,1484113.61
tx733292113467965146,20250313,2.59E+11,27,OBL,872829,20260122,735549,IIWC,70141291,Y,AUTO-GEN-YJW8B3NJ,48,296695,DK,65,-162464.28,-419100.62,3240238.22,3219690.45
tx996016601144319635,20260108,3.14E+11,85,KJR,392104,20260128,850482,KIEV,19786226,N,AUTO-GEN-UKKGNIJX,67,756195,ER,88,-769732.74,973144.87,1793327.27,1806557.98
tx196702572504346218,20250426,6.49E+11,38,DXT,865670,20251129,517510,ZMST,60496066,N,AUTO-GEN-U1KQX4JX,12,753165,HA,68,311506.95,34452.76,3045695.48,3021177.02
tx134694672460079471,20250528,7.02E+11,80,IAS,527756,20250711,288258,EAPB,43408754,Y,AUTO-GEN-VO22RMWF,39,591744,TP,30,45299.04,-179177.73,3383398.46,3367553.8
tx280445004694428571,20250706,6.91E+11,62,KYW,904055,20250627,142908,ZGOA,10278701,N,AUTO-GEN-UNH3KSZG,16,423265,XK,49,107998.27,-677045.29,4726002.52,4695329.95
tx696560350150354828,20251114,9.95E+11,42,LEY,936990,20251113,654440,GLKZ,60963973,N,AUTO-GEN-TPIQB70D,52,397607,TI,93,-58685.1,-48961.53,3795040.08,3799300.58
tx419586635220279245,20251205,8.39E+11,61,PSV,703644,20260214,954865,ZEYI,32580748,N,AUTO-GEN-8P002B1H,77,610453,QA,35,-664000.38,-308767.71,778392.3,776244.19
tx881405203570896113,20250807,4.94E+11,74,HHJ,270844,20251206,714718,LFXA,67707058,Y,AUTO-GEN-O7S8HMGP,16,963689,NA,10,-253917.83,577083.5,1371303.35,1392826.87
tx008362448928963149,20251118,8.33E+11,92,QHY,621802,20251204,409080,EBVR,59412023,Y,AUTO-GEN-S584BXJX,76,623104,IH,43,-913656.08,-880089.99,3300615.43,3308426.03
tx451646162674495547,20250318,1.02E+11,74,YWL,976113,20251027,935944,SAUW,55844627,Y,AUTO-GEN-8Z7L7WEC,49,121408,KH,53,969006.35,7515.54,4065341.52,4110397.47
tx155655661301611468,20260220,1.11E+11,36,HRM,664107,20250420,454654,PDLW,36170631,N,AUTO-GEN-1WE8QM2A,21,930943,QL,70,17811.83,-33007.84,4325324.84,4314776.87
tx852430885256540781,20251118,7.73E+11,67,SYG,507491,20250813,120417,YTFB,76414633,Y,AUTO-GEN-PSUD4909,88,609838,JV,70,447290.54,901776.1,1929402.6,1961153.68
tx655223847728159696,20251018,3.85E+11,48,DRF,651945,20250824,719674,JTPX,15510858,N,AUTO-GEN-9DPRANNY,45,488398,LS,30,764155.27,966299.55,4443681.7,4488742.86
tx254303977627103197,20250409,1.35E+11,75,KWO,370966,20251010,727842,SFVY,58877744,N,AUTO-GEN-DJ3FG16R,31,454374,DG,52,-852796.84,316752.11,1459166.83,1410864.47
tx968540507373876337,20250529,7.37E+11,84,YMT,812192,20250613,511820,BDXF,22489594,Y,AUTO-GEN-HFWZE2MO,21,909120,HP,97,-221616.21,629484.15,381389.87,339299.85
tx298573551659980839,20250506,2.53E+11,22,YQH,115956,20250418,594741,QTQU,84711989,Y,AUTO-GEN-ZKZU7QPY,31,331738,MB,27,175930.55,155949.75,1824219.73,1849957
tx016064355567152766,20260119,5.23E+11,55,YDU,932592,20250714,115564,XOEA,69501604,N,AUTO-GEN-DVPVQ86K,49,453711,UD,90,-630852.35,419883.88,3327460.65,3376106.68
tx854963093736590714,20251208,2.73E+11,31,LZL,873975,20250516,894885,JZFX,35231197,N,AUTO-GEN-0G5RHVMT,37,645840,XJ,41,275559.9,779407.75,4771361.85,4809321.64
tx546435976068052691,20251209,4.96E+11,70,TAR,698436,20250506,525131,NFNQ,70531370,N,AUTO-GEN-B15XCJ1N,75,103384,PP,67,917787.54,-959902.17,4056104.17,4043073.1
tx208591898950498224,20250622,8.46E+11,16,RLS,474867,20250426,391505,FVKJ,18027823,Y,AUTO-GEN-ERO4P7Z0,65,751773,RA,50,-96626.57,63954.09,4701538.07,4733325.88
tx542725638394049620,20251013,1.56E+11,83,OBW,798766,20250722,907984,SPHE,46952312,Y,AUTO-GEN-R0VUGG9E,60,985217,HC,21,19103.21,372070.27,3358617.37,3349012.65
tx473541618190467914,20250414,2.15E+11,93,CKX,870854,20260203,308716,VVND,32458992,Y,AUTO-GEN-S6LDKCEU,77,147133,IW,37,-580318.73,308815.72,831423.32,859754.87
tx216127851519223083,20250921,9.23E+11,69,TIV,924108,20260225,768142,NQTN,94076798,Y,AUTO-GEN-EPXRAXV8,63,273872,SO,62,302046.97,-441308.81,85987.73,92011.28
tx520104048966647471,20251106,2.16E+11,39,IEY,576226,20250916,604113,HXMK,51402108,N,AUTO-GEN-1ZZYCPDK,98,473909,WU,21,827164.71,-178373.57,4932557.42,4932354.95
tx934533484053070975,20260204,1.43E+11,44,LDT,743340,20260129,217502,WHJW,46643934,Y,AUTO-GEN-YWFGLHI1,25,214728,PJ,74,731076.81,-898249.69,4235823.42,4235242.3
tx047973536255116039,20250925,5.78E+11,42,FKR,560887,20250904,920947,HHGC,67512382,N,AUTO-GEN-RYYQ8O1A,41,601567,OA,38,-369155.53,51799.55,4195951.19,4174000.71
tx464611214908742408,20250910,3.11E+11,80,CPR,145768,20250928,697741,HRTL,68930914,N,AUTO-GEN-A5KIADGH,76,776875,EP,82,-851142.19,-706819.82,1966838.08,1951239.63
tx428371672003108446,20250918,8.37E+11,21,QFT,496122,20250314,353259,JSNH,63250745,Y,AUTO-GEN-5LMC8HHG,59,428697,RY,54,-285887.6,-835945.17,3171414.91,3213534.87
tx233424672372902860,20250902,9.57E+11,97,GGA,650659,20260203,754106,UHWT,21183600,N,AUTO-GEN-X03COY16,13,315513,YG,82,388784.55,-198246.96,3681045.76,3653940.11
tx915836831199366836,20251225,3.10E+11,42,UGZ,549540,20260208,153867,DTYB,37109022,N,AUTO-GEN-H8KFVXFL,32,464001,RQ,45,78407.14,860764.33,1414495.83,1402996.64
tx479910664125543225,20250517,9.26E+11,37,EOF,712592,20251224,494638,IQLI,38902302,Y,AUTO-GEN-V9KKRJQ7,50,744901,LO,85,-44737.31,451707.85,244947.3,291899.67
tx179065197116873275,20250403,4.20E+11,87,SVE,526002,20251126,993200,EWNM,47045786,N,AUTO-GEN-5DLI5ABZ,34,758577,KA,78,-27124.22,676958.96,2792920.89,2778048.26
tx334931605891878037,20250417,8.88E+11,47,MMD,870109,20250920,369707,RBVQ,79608265,Y,AUTO-GEN-CHWM89AI,61,140458,WP,80,768615.41,400099.57,2077974.27,2074011.71
tx577812575680741202,20250520,7.11E+11,71,CDK,730837,20250909,728356,KPAA,96113322,N,AUTO-GEN-U4GGWJVQ,49,752404,MG,80,-240069.01,-293312.71,457172.72,445387.1
tx656944799192868497,20251220,8.98E+11,16,PTN,626277,20260304,903251,MAQR,25971453,N,AUTO-GEN-HNQC4SL9,85,935607,QR,56,82049.07,-259753.48,2902049.55,2889539.78
tx915421310342987180,20260123,1.96E+11,26,PVH,735025,20250912,194228,GBPV,97708473,N,AUTO-GEN-0OR151TO,99,841603,SQ,23,418597.37,-553074.62,1524260.76,1505572.13
tx815526783515268816,20260120,2.42E+11,35,TEK,504433,20250716,131321,TEMA,32507030,Y,AUTO-GEN-YPJ1LV72,21,353177,JE,37,703196.7,547298.42,3939384.46,3893244.65
tx773275921197083752,20260205,9.36E+11,64,KGQ,557613,20260202,144596,DBLQ,90267488,N,AUTO-GEN-HOLZAYDU,68,197565,CT,48,9545.73,-483898.54,3793875.66,3817172.05
tx979788631210050561,20260112,5.42E+11,15,DXP,739293,20250414,784936,WQJQ,67899382,Y,AUTO-GEN-JFL734FY,22,776100,XW,95,442719.55,117859.71,2479055.63,2516786.77
tx472307134489230193,20250628,5.06E+11,22,HON,204011,20250829,592861,DIHW,16938139,N,AUTO-GEN-RJNC0M5F,47,639870,QC,23,520232.78,24198.33,2898650.26,2938603.62
tx132528602010343486,20250419,7.52E+11,41,CWQ,529244,20250414,558382,WKDW,81136243,N,AUTO-GEN-DW44IBVD,16,233530,MY,99,-282711.06,-751839.36,4152496.22,4185695.92
tx593406417948396218,20250621,6.49E+11,54,EGR,928123,20251127,760576,HTPC,42529315,Y,AUTO-GEN-KT3DVOAA,70,258145,LA,36,626416.76,456083.51,4451971.88,4499305.66
tx247529786474498494,20250627,4.02E+11,60,TVE,213842,20250705,985678,HYIK,38797083,Y,AUTO-GEN-PLUQFCHI,52,704987,GY,57,322217.52,732955.14,3085238.66,3127873.93
tx962583241547061232,20250822,5.33E+11,72,ZWP,976123,20251227,640525,QKIM,98974913,N,AUTO-GEN-5ICZW4WC,70,862257,MA,85,441568.64,678110.57,2139295.06,2157779.08
tx215307006550208753,20260225,8.01E+11,48,XJV,862287,20260221,663327,OWZU,52059714,Y,AUTO-GEN-HZBDUONR,70,247505,FO,33,-321965.01,222362.8,1455859.03,1415205.73
tx119104383965951232,20250621,2.68E+11,20,BAK,833775,20251122,458573,YUBD,21697715,N,AUTO-GEN-AOUYWZNQ,61,763899,AG,29,509881.5,-406376.41,4893156.77,4916140.64
tx172240781662674758,20251120,5.38E+11,12,FVZ,343900,20250710,525894,RVYD,94922446,N,AUTO-GEN-8SNDBCDV,13,800193,KR,59,-267605.68,826642.72,1334232.97,1306282.82
